zip,lat,long,city,state,county
35548,34.037702,-87.756315,Brilliant,AL,
35549,33.909252,-87.540328,Carbon Hill,AL,
35550,33.768033,-87.18406,Cordova,AL,
35552,34.010874,-88.16063,Detroit,AL,
35553,34.138682,-87.397431,Double Springs,AL,
35554,33.931546,-87.619397,Eldridge,AL,
35555,33.697397,-87.834647,Fayette,AL,
35563,33.967624,-87.90238,Guin,AL,
35564,34.267803,-87.860762,Hackleburg,AL,
35565,34.231423,-87.593811,Haleyville,AL,
35570,34.153413,-88.008521,Hamilton,AL,
35571,34.341664,-87.959023,Hodges,AL,
35572,34.118042,-87.26183,Houston,AL,
35574,33.574964,-88.05172,Kennedy,AL,
35575,34.052984,-87.539814,Lynn,AL,
35576,33.54013,-88.200003,Millport,AL,
35578,33.929859,-87.432449,Nauvoo,AL,
35579,33.700174,-87.368574,Oakman,AL,
35580,33.721307,-87.265773,Parrish,AL,
35581,34.347018,-87.715431,Phil Campbell,AL,
35582,34.451259,-88.112914,Red Bay,AL,
35585,34.384796,-87.712149,Spruce Pine,AL,
35586,33.8549,-88.150774,Sulligent,AL,
35587,33.84702,-87.437248,Townley,AL,
35592,33.761285,-88.097919,Vernon,AL,
35593,34.37116,-88.077422,Vina,AL,
35594,33.930256,-87.79716,Winfield,AL,
35601,34.589599,-86.98868,Decatur,AL,
35603,34.548417,-87.000389,Decatur,AL,
35610,34.951777,-87.272327,Anderson,AL,
35611,34.803604,-86.970733,Athens,AL,
35616,34.744188,-87.972445,Cherokee,AL,
35618,34.671866,-87.314255,Courtland,AL,
35619,34.452189,-87.053187,Danville,AL,
35620,34.915241,-86.910452,Elkmont,AL,
35621,34.347778,-86.704427,Eva,AL,
35622,34.347653,-86.913086,Falkville,AL,
35630,34.830547,-87.655985,Florence,AL,
35633,34.882471,-87.739778,Florence,AL,
35640,34.448206,-86.924235,Hartselle,AL,
35643,34.64763,-87.180379,Hillsboro,AL,
35645,34.901632,-87.508185,Killen,AL,
35646,34.710982,-87.522133,Leighton,AL,
35647,34.918364,-87.143396,Lester,AL,
35648,34.955924,-87.393519,Lexington,AL,
35650,34.505836,-87.222385,Moulton,AL,
35651,34.462969,-87.451453,Mount Hope,AL,
35652,34.849544,-87.323671,Rogersville,AL,
35653,34.506568,-87.725726,Russellville,AL,
35660,34.757829,-87.697057,Sheffield,AL,
35661,34.756136,-87.630443,Muscle Shoals,AL,
35670,34.499548,-86.800931,Somerville,AL,
35671,34.713037,-86.989152,Tanner,AL,
35672,34.649138,-87.426195,Town Creek,AL,
35673,34.591771,-87.09127,Trinity,AL,
35674,34.687432,-87.683259,Tuscumbia,AL,
35677,34.93568,-87.962412,Waterloo,AL,
35739,34.980447,-86.834612,Ardmore,AL,
35740,34.944638,-85.727681,Bridgeport,AL,
35741,34.716733,-86.468703,Brownsboro,AL,
35744,34.604558,-85.906729,Dutton,AL,
35745,34.913017,-86.171571,Estillfork,AL,
35746,34.82589,-85.984648,Fackler,AL,
35747,34.495902,-86.259041,Grant,AL,
35748,34.713964,-86.394028,Gurley,AL,
35749,34.82732,-86.749929,Harvest,AL,
35750,34.949627,-86.593484,Hazel Green,AL,
35751,34.798979,-86.233627,Hollytree,AL,
35752,34.730428,-85.953173,Hollywood,AL,
35754,34.499647,-86.612869,Laceys Spring,AL,
35755,34.497831,-86.10563,Langston,AL,
35758,34.713409,-86.750951,Triana,AL,
35759,34.861779,-86.578879,Meridianville,AL,
35760,34.549445,-86.3961,New Hope,AL,
35761,34.899991,-86.448742,New Market,AL,
35763,34.612859,-86.466577,Big Cove,AL,
35764,34.667122,-86.332562,Paint Rock,AL,
35765,34.688601,-85.803044,Pisgah,AL,
35766,34.840217,-86.250068,Princeton,AL,
35768,34.67227,-86.051336,Hytop,AL,
35771,34.543275,-85.994002,Section,AL,
35772,34.876885,-85.850803,Stevenson,AL,
35773,34.911644,-86.699951,Toney,AL,
35774,34.740065,-86.291264,Trenton,AL,
35775,34.538145,-86.678,Valhermoso Sprin,AL,
35776,34.668927,-86.22961,Woodville,AL,
35801,34.726866,-86.567318,Huntsville,AL,
35802,34.667922,-86.560347,Huntsville,AL,
35803,34.620506,-86.55096,Huntsville,AL,
35805,34.705943,-86.616493,Huntsville,AL,
35806,34.744765,-86.670411,Huntsville,AL,
35808,34.684525,-86.653821,Huntsville,AL,
35810,34.778378,-86.609063,Huntsville,AL,
35811,34.778949,-86.543786,Huntsville,AL,
35816,34.738864,-86.624948,Huntsville,AL,
35824,34.658321,-86.729486,Huntsville,AL,
35901,33.997248,-86.010279,Southside,AL,
35903,33.997057,-85.928724,Hokes Bluff,AL,
35904,34.021694,-86.049479,Gadsden,AL,
35905,33.956787,-85.927586,Glencoe,AL,
35950,34.273859,-86.206447,Albertville,AL,
35952,34.042916,-86.350879,Snead,AL,
35953,33.837366,-86.255167,Ashville,AL,
35954,34.029597,-86.096717,Attalla,AL,
35957,34.173686,-86.148003,Boaz,AL,
35958,34.945026,-85.632445,Bryant,AL,
35959,34.241662,-85.602567,Cedar Bluff,AL,
35960,34.111592,-85.609229,Centre,AL,
35961,34.267957,-85.861969,Collinsville,AL,
35962,34.258784,-86.030575,Crossville,AL,
35963,34.356838,-85.929161,Dawson,AL,
35966,34.807598,-85.708372,Flat Rock,AL,
35967,34.436792,-85.712394,Fort Payne,AL,
35971,34.437284,-85.928849,Fyffe,AL,
35972,33.997586,-86.234606,Gallant,AL,
35973,34.357324,-85.558893,Gaylesville,AL,
35974,34.343864,-86.040393,Geraldine,AL,
35975,34.435874,-86.040023,Groveoak,AL,
35976,34.32193,-86.305463,Guntersville,AL,
35978,34.618604,-85.727381,Henagar,AL,
35979,34.873247,-85.622507,Higdon,AL,
35980,34.190033,-86.317318,Horton,AL,
35981,34.735059,-85.641577,Ider,AL,
35983,34.191083,-85.77051,Leesburg,AL,
35984,34.587236,-85.577728,Mentone,AL,
35986,34.498884,-85.844605,Rainsville,AL,
35987,33.941679,-86.228929,Steele,AL,
35988,34.558962,-85.792128,Sylvania,AL,
35989,34.5697,-85.627208,Valley Head,AL,
36003,32.462462,-86.714938,Autaugaville,AL,
36004,31.786701,-85.239657,Eufaula,AL,
36005,31.836792,-85.799844,Banks,AL,
36006,32.610578,-86.716301,Billingsley,AL,
36009,31.570963,-86.274343,Brantley,AL,
36010,31.701324,-85.817668,Brundidge,AL,
36013,32.300891,-86.011241,Cecil,AL,
36016,31.887413,-85.450932,Clayton,AL,
36017,31.68521,-85.590419,Clio,AL,
36022,32.613405,-86.338211,Deatsville,AL,
36024,32.65419,-86.031614,Eclectic,AL,
36025,32.545378,-86.316134,Elmore,AL,
36026,32.813908,-86.105064,Equality,AL,
36027,31.905063,-85.165605,Eufaula,AL,
36028,31.506614,-86.366315,Dozier,AL,
36029,32.151607,-85.888329,Fitzpatrick,AL,
36030,31.85318,-86.786377,Forest Home,AL,
36031,32.28945,-85.700688,Fort Davis,AL,
36032,31.995979,-86.576142,Fort Deposit,AL,
36033,31.628662,-86.733965,Georgiana,AL,
36034,31.664143,-86.170972,Glenwood,AL,
36035,31.82497,-86.104851,Goshen,AL,
36036,32.019397,-86.129246,Grady,AL,
36037,31.810036,-86.622919,Greenville,AL,
36038,31.416909,-86.419836,Gantt,AL,
36039,32.312939,-85.883837,Hardaway,AL,
36040,32.195707,-86.654994,Hayneville,AL,
36041,31.928292,-86.297111,Highland Home,AL,
36042,31.878397,-86.398064,Honoraville,AL,
36043,32.224256,-86.393189,Hope Hull,AL,
36046,31.985423,-86.278534,Lapine,AL,
36047,32.086199,-86.488013,Letohatchee,AL,
36048,31.794262,-85.558062,Louisville,AL,
36049,31.70739,-86.256601,Luverne,AL,
36051,32.639373,-86.510138,Marbury,AL,
36052,32.128288,-86.041262,Mathews,AL,
36053,32.09552,-85.531523,Midway,AL,
36054,32.499485,-86.364125,Millbrook,AL,
36061,32.003459,-85.74773,Perote,AL,
36064,32.335705,-86.09589,Pike Road,AL,
36066,32.478695,-86.42997,Prattville,AL,
36067,32.471501,-86.483072,Prattville,AL,
36069,32.067745,-86.246329,Ramer,AL,
36071,31.755867,-86.348464,Rutledge,AL,
36075,32.383585,-85.91616,Shorter,AL,
36078,32.550997,-85.89781,Tallassee,AL,
36080,32.690019,-86.239334,Titus,AL,
36081,31.794471,-85.965493,Troy,AL,
36083,32.431623,-85.68606,Tuskegee,AL,
36088,32.417699,-85.714848,Tuskegee Institu,AL,
36089,32.166252,-85.678746,Union Springs,AL,
36091,32.759565,-86.543753,Verbena,AL,
36092,32.54509,-86.188039,Wetumpka,AL,
36104,32.373037,-86.308129,Montgomery,AL,
36105,32.32573,-86.310449,Montgomery,AL,
36106,32.354268,-86.267278,Montgomery,AL,
36107,32.380405,-86.279885,Montgomery,AL,
36108,32.341682,-86.352904,Montgomery,AL,
36109,32.383443,-86.243394,Montgomery,AL,
36110,32.421686,-86.274997,Montgomery,AL,
36111,32.337363,-86.271543,Montgomery,AL,
36113,32.388133,-86.355848,Maxwell A F B,AL,
36115,32.406814,-86.247327,Gunter Afs,AL,
36116,32.312943,-86.242056,Montgomery,AL,
36117,32.373568,-86.183299,Montgomery,AL,
36201,33.653896,-85.838152,Anniston,AL,
36203,33.596829,-85.83347,Oxford,AL,
36205,33.710168,-85.801467,Fort Mc Clellan,AL,
36206,33.719124,-85.838904,Anniston,AL,
36250,33.780785,-85.892447,Alexandria,AL,
36251,33.247363,-85.828976,Ashland,AL,
36255,33.217148,-85.710797,Cragford,AL,
36256,33.033471,-85.753831,Daviston,AL,
36258,33.457303,-85.679279,Delta,AL,
36260,33.603132,-85.96075,Eastaboga,AL,
36262,33.771732,-85.43814,Fruithurst,AL,
36263,33.462976,-85.334034,Graham,AL,
36264,33.611515,-85.588471,Heflin,AL,
36265,33.830966,-85.77518,Jacksonville,AL,
36266,33.328613,-85.734609,Lineville,AL,
36267,33.158959,-85.969001,Millerville,AL,
36268,33.540987,-85.936322,Munford,AL,
36269,33.752913,-85.378907,Muscadine,AL,
36270,33.440172,-85.505925,Newell,AL,
36271,33.778779,-86.025357,Ohatchee,AL,
36272,33.838946,-85.645997,Piedmont,AL,
36273,33.561627,-85.378604,Ranburne,AL,
36274,33.156443,-85.357854,Rock Mills,AL,
36276,33.149192,-85.551344,Wadley,AL,
36277,33.756286,-85.810666,Weaver,AL,
36278,33.301854,-85.473737,Wedowee,AL,
36279,33.863843,-85.915325,Wellington,AL,
36280,33.355453,-85.353768,Woodland,AL,
36301,31.202888,-85.418036,Taylor,AL,
36303,31.255239,-85.412462,Napier Field,AL,
36310,31.575479,-85.279044,Abbeville,AL,
36311,31.582996,-85.707716,Ariton,AL,
36312,31.1888,-85.253488,Ashford,AL,
36314,31.01318,-85.745634,Black,AL,
36316,31.173379,-85.910897,Chancellor,AL,
36317,31.602843,-85.482308,Clopton,AL,
36318,31.138758,-85.918224,Coffee Springs,AL,
36319,31.335235,-85.145488,Columbia,AL,
36320,31.098934,-85.375665,Cottonwood,AL,
36322,31.281091,-85.730473,Daleville,AL,
36323,31.41373,-86.077728,Elba,AL,
36330,31.340789,-85.842111,Enterprise,AL,
36340,31.041445,-85.884748,Geneva,AL,
36343,31.10019,-85.123412,Gordon,AL,
36344,31.08598,-85.719204,Hartford,AL,
36345,31.353406,-85.332277,Headland,AL,
36346,31.552392,-86.043083,Jack,AL,
36349,31.157528,-85.522327,Malvern,AL,
36350,31.36716,-85.513033,Midland City,AL,
36351,31.36898,-85.940386,New Brockton,AL,
36352,31.331064,-85.599229,Newton,AL,
36353,31.440295,-85.328741,Newville,AL,
36360,31.439069,-85.643629,Ozark,AL,
36362,31.348011,-85.721374,Fort Rucker,AL,
36370,31.131778,-85.238549,Pansey,AL,
36373,31.625627,-85.14584,Shorterville,AL,
36374,31.551588,-85.549578,Skipperville,AL,
36375,31.095558,-85.582954,Slocomb,AL,
36376,31.265618,-85.254385,Webb,AL,
36401,31.458009,-86.925771,Evergreen,AL,
36419,31.624266,-87.66746,Allen,AL,
36420,31.297142,-86.490468,Andalusia,AL,
36425,31.727324,-87.171912,Beatrice,AL,
36426,31.118926,-87.067325,East Brewton,AL,
36432,31.326113,-87.026754,Castleberry,AL,
36435,31.888851,-87.392558,Coy,AL,
36436,31.717167,-87.656929,Dickinson,AL,
36441,31.040233,-87.266365,Flomaton,AL,
36442,31.017194,-86.338528,Florala,AL,
36444,31.723815,-87.441237,Franklin,AL,
36445,31.423478,-87.381744,Frisco City,AL,
36446,31.790947,-87.708065,Fulton,AL,
36451,31.675502,-87.763571,Grove Hill,AL,
36453,31.262118,-86.069532,Kinston,AL,
36454,31.327261,-87.19671,Lenox,AL,
36456,31.54495,-86.735615,Mc Kenzie,AL,
36460,31.51533,-87.340993,Monroeville,AL,
36467,31.279861,-86.257105,Opp,AL,
36471,31.589953,-87.259984,Peterman,AL,
36473,31.30169,-87.319739,Range,AL,
36474,31.439931,-86.61209,Red Level,AL,
36475,31.425569,-87.172039,Repton,AL,
36477,31.104918,-86.067416,Samson,AL,
36480,31.313467,-87.570518,Uriah,AL,
36481,31.73443,-87.416184,Vredenburgh,AL,
36482,31.639453,-87.656502,Whatley,AL,
36483,31.148127,-86.56119,Wing,AL,
36502,31.057245,-87.487347,Atmore,AL,
36505,31.006817,-88.04274,Axis,AL,
36507,30.86354,-87.76444,Bay Minette,AL,
36509,30.407983,-88.250697,Bayou La Batre,AL,
36510,31.589072,-88.165294,Bigbee,AL,
36511,30.328883,-87.721355,Bon Secour,AL,
36515,31.322449,-87.837793,Carlton,AL,
36518,31.487638,-88.269887,Chatom,AL,
36521,30.991178,-88.131126,Chunchula,AL,
36522,31.042533,-88.254949,Citronelle,AL,
36523,30.418834,-88.168276,Coden,AL,
36524,31.78428,-88.071542,Coffeeville,AL,
36525,30.901267,-88.017414,Creola,AL,
36526,30.61972,-87.889522,Daphne,AL,
36527,30.695852,-87.88668,Spanish Fort,AL,
36528,30.252057,-88.109644,Dauphin Island,AL,
36529,31.184892,-88.32731,Deer Park,AL,
36530,30.394239,-87.58896,Elberta,AL,
36532,30.50116,-87.883546,Fairhope,AL,
36535,30.400664,-87.685737,Foley,AL,
36538,31.64684,-88.133185,Frankville,AL,
36539,31.348843,-88.376597,Fruitdale,AL,
36540,31.425822,-87.682176,Gainestown,AL,
36541,30.498288,-88.32825,Grand Bay,AL,
36542,30.268954,-87.712795,Fort Morgan,AL,
36544,30.480241,-88.239563,Irvington,AL,
36545,31.513098,-87.867192,Jackson,AL,
36548,31.491021,-87.968672,Leroy,AL,
36549,30.39724,-87.474452,Lillian,AL,
36550,31.22459,-87.754796,Little River,AL,
36551,30.617964,-87.75624,Loxley,AL,
36553,31.236108,-88.051102,Mc Intosh,AL,
36555,30.394497,-87.785781,Magnolia Springs,AL,
36558,31.626871,-88.355872,Millry,AL,
36560,31.097375,-88.035044,Mount Vernon,AL,
36561,30.290596,-87.555888,Orange Beach,AL,
36562,30.98058,-87.628374,Perdido,AL,
36567,30.561608,-87.637268,Robertsdale,AL,
36569,31.533028,-88.052094,Saint Stephens,AL,
36570,31.654667,-87.959618,Salitpa,AL,
36571,30.833197,-88.093387,Saraland,AL,
36572,30.851628,-88.053312,Satsuma,AL,
36574,30.504806,-87.465938,Seminole,AL,
36575,30.754408,-88.266705,Semmes,AL,
36576,30.522237,-87.745676,Silverhill,AL,
36579,31.01293,-87.863323,Stockton,AL,
36580,30.475225,-87.699183,Summerdale,AL,
36582,30.544374,-88.180748,Theodore,AL,
36583,31.373742,-88.266828,Tibbie,AL,
36584,31.25841,-88.386466,Vinegar Bend,AL,
36585,31.410205,-88.070519,Wagarville,AL,
36586,31.626166,-87.835355,Walker Springs,AL,
36587,30.813745,-88.333196,Wilmer,AL,
36602,30.688828,-88.045308,Mobile,AL,
36603,30.692141,-88.05622,Mobile,AL,
36604,30.681963,-88.067804,Mobile,AL,
36605,30.634117,-88.084646,Mobile,AL,
36606,30.672899,-88.100909,Mobile,AL,
36607,30.697486,-88.1029,Mobile,AL,
36608,30.69636,-88.187784,Mobile,AL,
36609,30.660527,-88.161806,Mobile,AL,
36610,30.737846,-88.083761,Prichard,AL,
36611,30.766821,-88.084973,Chickasaw,AL,
36612,30.751844,-88.11311,Mobile,AL,
36613,30.795074,-88.182311,Eight Mile,AL,
36615,30.631199,-88.068871,Brookley Field,AL,
36617,30.714522,-88.091796,Mobile,AL,
36618,30.732178,-88.175753,Mobile,AL,
36619,30.592803,-88.194645,Mobile,AL,
36693,30.631076,-88.158843,Mobile,AL,
36695,30.647431,-88.229245,Mobile,AL,
36701,32.419719,-87.024527,Selma,AL,
36703,32.415553,-87.013546,Selma,AL,
36720,32.144889,-87.342503,Alberta,AL,
36722,32.066784,-87.559691,Arlington,AL,
36726,32.004732,-87.295049,Camden,AL,
36727,31.963512,-88.006072,Campbell,AL,
36728,32.182,-87.483623,Catherine,AL,
36732,32.490792,-87.839669,Demopolis,AL,
36736,32.067209,-87.745356,Dixons Mills,AL,
36738,32.423259,-87.618079,Faunsdale,AL,
36740,32.644661,-87.881676,Forkland,AL,
36742,32.529771,-87.698542,Gallion,AL,
36744,32.716721,-87.590494,Greensboro,AL,
36748,32.305343,-87.795358,Linden,AL,
36749,32.608515,-86.889266,Jones,AL,
36750,32.804507,-86.871704,Maplesville,AL,
36751,31.850365,-87.568224,Lower Peach Tree,AL,
36752,32.300292,-86.609868,Burkville,AL,
36754,32.141931,-87.699815,Magnolia,AL,
36756,32.646301,-87.331437,Marion,AL,
36758,32.617608,-86.947531,Plantersville,AL,
36759,32.426589,-87.270181,Marion Junction,AL,
36761,32.095387,-86.92497,Boys Ranch,AL,
36762,31.967305,-87.972897,Morvin,AL,
36765,32.551465,-87.561472,Newbern,AL,
36767,32.294859,-87.221368,Orrville,AL,
36768,31.926522,-87.004667,Pine Apple,AL,
36769,31.973546,-87.577086,Pine Hill,AL,
36771,32.084762,-87.448723,Prairie,AL,
36773,32.300242,-87.369345,Safford,AL,
36775,32.284358,-86.991959,Sardis,AL,
36776,32.757796,-87.740201,Sawyerville,AL,
36779,32.654376,-87.141599,Sprott,AL,
36782,32.077272,-87.922755,Sweet Water,AL,
36783,32.253776,-87.597438,Thomaston,AL,
36784,31.906728,-87.759842,Thomasville,AL,
36785,32.281924,-86.859867,Benton,AL,
36786,32.446966,-87.493398,Uniontown,AL,
36790,32.709631,-86.886848,Stanton,AL,
36792,32.888834,-86.90701,Randolph,AL,
36793,32.864558,-86.956708,Lawley,AL,
36801,32.627771,-85.358629,Opelika,AL,
36830,32.602043,-85.489001,Auburn,AL,
36850,32.782749,-85.64738,Camp Hill,AL,
36852,32.803194,-85.215791,Cusseta,AL,
36853,32.82239,-85.770395,Dadeville,AL,
36854,32.811349,-85.174911,Valley,AL,
36855,33.042408,-85.324264,Five Points,AL,
36858,32.284531,-85.302882,Hatchechubbee,AL,
36860,32.245429,-85.395903,Hurtsboro,AL,
36861,32.879698,-85.848662,Jacksons Gap,AL,
36862,32.925237,-85.442563,Lafayette,AL,
36863,32.861609,-85.21608,Lanett,AL,
36866,32.543727,-85.68707,Notasulga,AL,
36867,32.407816,-85.095082,Phenix City,AL,
36869,32.470647,-85.018118,Phenix City,AL,
36871,32.173346,-85.131248,Pittsview,AL,
36874,32.621157,-85.183966,Salem,AL,
36875,32.305339,-85.167733,Seale,AL,
36877,32.520072,-85.100027,Smiths,AL,
36879,32.763167,-85.514372,Waverly,AL,
36904,32.082906,-88.206391,Butler,AL,
36907,32.410973,-88.361083,Cuba,AL,
36908,31.866602,-88.326514,Gilbertown,AL,
36910,32.244174,-88.233356,Jachin,AL,
36912,32.217722,-88.323419,Lisman,AL,
36915,32.012165,-88.345798,Needham,AL,
36916,32.226245,-88.0931,Pennington,AL,
36919,31.766754,-88.309149,Silas,AL,
36921,31.93153,-88.31794,Toxey,AL,
36922,32.334063,-88.297114,Ward,AL,
36925,32.472765,-88.268304,York,AL,
98791,51.938901,-176.310048,98791,AK,
99501,61.211571,-149.876077,Anchorage,AK,
99502,61.096163,-150.093943,Anchorage,AK,
99503,61.189953,-149.893844,Anchorage,AK,
99504,61.203696,-149.74467,Anchorage,AK,
99505,61.275256,-149.675454,Fort Richardson,AK,
99506,61.251531,-149.812667,Elmendorf Afb,AK,
99507,61.153543,-149.828912,Anchorage,AK,
99508,61.205959,-149.810085,Anchorage,AK,
99515,61.119381,-149.897401,Anchorage,AK,
99516,61.10541,-149.779998,Anchorage,AK,
99517,61.190136,-149.936111,Anchorage,AK,
99518,61.154862,-149.886571,Anchorage,AK,
99549,56.964333,-158.566367,Port Heiden,AK,
99551,60.891854,-161.39233,Akiachak,AK,
99552,60.890632,-161.199325,Akiak,AK,
99553,54.143012,-165.785368,Akutan,AK,
99554,62.746967,-164.60228,Alakanuk,AK,
99555,59.269688,-158.619882,Aleknagik,AK,
99556,59.788818,-151.732933,Nikolaevsk,AK,
99557,61.691648,-157.758502,Chuathbaluk,AK,
99558,62.830913,-160.130441,Anvik,AK,
99559,60.832389,-161.824053,Atmautluak,AK,
99561,60.153746,-164.210294,Chefornak,AK,
99563,61.583982,-164.776457,Chevak,AK,
99564,56.301639,-158.415696,Chignik,AK,
99565,56.251277,-158.673528,Chignik Lagoon,AK,
99567,61.409802,-149.453736,Chugiak,AK,
99568,60.201603,-151.422628,Clam Gulch,AK,
99569,58.84921,-158.451241,Clarks Point,AK,
99571,55.610952,-161.942941,Nelson Lagoon,AK,
99572,60.476692,-149.823514,Cooper Landing,AK,
99573,61.91581,-144.97793,Copper Center,AK,
99574,60.102558,-147.943316,Chenega Bay,AK,
99575,61.818072,-158.002483,Crooked Creek,AK,
99576,59.059279,-158.973533,Koliganek,AK,
99577,61.311357,-149.508515,Eagle River,AK,
99578,60.215058,-162.032341,Eek,AK,
99579,58.206174,-157.342202,Egegik,AK,
99580,59.362792,-157.478211,Ekwok,AK,
99581,62.827404,-164.131298,Emmonak,AK,
99583,54.841028,-163.436845,False Pass,AK,
99585,61.837087,-161.7394,Marshall,AK,
99586,62.654744,-143.568393,Slana,AK,
99588,62.103895,-145.661684,Glennallen,AK,
99589,59.085008,-161.587146,Goodnews Bay,AK,
99590,63.372013,-159.404907,Grayling,AK,
99591,56.60324,-169.547257,Saint George Isl,AK,
99602,62.192584,-159.825092,Holy Cross,AK,
99603,59.665495,-151.462644,Port Graham,AK,
99604,61.537157,-165.891045,Hooper Bay,AK,
99606,59.564836,-155.462556,Kokhanok,AK,
99607,61.541006,-160.3261,Kalskag,AK,
99610,60.316365,-151.28958,Kasilof,AK,
99611,60.614467,-151.254556,Kenai,AK,
99612,55.062848,-162.305561,King Cove,AK,
99613,58.724264,-156.641603,Igiugig,AK,
99614,59.923204,-164.101013,Kipnuk,AK,
99615,57.781967,-152.500169,Akhiok,AK,
99620,63.029471,-163.554153,Kotlik,AK,
99621,60.771814,-161.38849,Kwethluk,AK,
99622,59.881022,-162.984938,Kwigillingok,AK,
99625,59.371395,-154.976815,Levelock,AK,
99626,61.51377,-160.359966,Lower Kalskag,AK,
99627,62.967153,-155.585153,Mc Grath,AK,
99628,59.009559,-158.989699,Manokotak,AK,
99630,60.365679,-166.283583,Mekoryuk,AK,
99631,60.85852,-149.255911,Moose Pass,AK,
99632,62.158913,-163.883822,Mountain Village,AK,
99633,58.885699,-156.705405,Naknek,AK,
99634,60.663758,-161.738144,Napakiak,AK,
99636,59.593533,-157.297205,New Stuyahok,AK,
99638,52.988337,-168.788427,Nikolski,AK,
99639,60.010833,-151.639604,Ninilchik,AK,
99640,60.030837,-154.731675,Nondalton,AK,
99645,61.613814,-149.065323,Butte,AK,
99647,59.92238,-153.821856,Pedro Bay,AK,
99648,55.945289,-159.259333,Perryville,AK,
99649,57.595193,-157.449272,Pilot Point,AK,
99650,61.946159,-162.874716,Pilot Station,AK,
99651,58.63364,-162.043201,Platinum,AK,
99653,60.636416,-154.433803,Port Alsworth,AK,
99654,61.592349,-149.395875,Wasilla,AK,
99655,59.738057,-161.874938,Quinhagak,AK,
99656,61.735389,-157.195969,Red Devil,AK,
99657,61.591302,-161.558413,Russian Mission,AK,
99658,62.054106,-163.205263,Saint Marys,AK,
99659,63.47759,-162.109141,Saint Michael,AK,
99660,57.178697,-170.293408,Saint Paul Islan,AK,
99661,55.319236,-160.491435,Sand Point,AK,
99662,61.845019,-165.581945,Scammon Bay,AK,
99664,60.132874,-149.39849,Seward,AK,
99665,62.661092,-159.52816,Shageluk,AK,
99668,61.634555,-157.118284,Sleetmute,AK,
99669,60.481778,-151.13582,Soldotna,AK,
99670,58.736221,-156.850289,South Naknek,AK,
99671,63.478468,-162.227355,Stebbins,AK,
99672,60.520373,-150.849792,Sterling,AK,
99676,62.260516,-150.110097,Talkeetna,AK,
99679,61.108848,-160.938924,Tuluksak,AK,
99681,60.539322,-165.097464,Tununak,AK,
99682,61.117929,-151.348495,Tyonek,AK,
99683,61.441361,-150.284455,Trapper Creek,AK,
99684,63.883478,-160.788365,Unalakleet,AK,
99685,53.887114,-166.519855,Unalaska,AK,
99686,60.895044,-146.195628,Valdez,AK,
99687,61.578032,-149.533003,Wasilla,AK,
99688,61.771511,-150.188891,Willow,AK,
99689,59.620211,-139.778858,Yakutat,AK,
99691,63.001603,-154.381247,Nikolai,AK,
99692,53.362757,-167.510656,Dutch Harbor,AK,
99701,64.840238,-147.710431,Coldfoot,AK,
99702,64.67352,-147.08051,Eielson Afb,AK,
99703,64.828303,-147.655673,Fort Wainwright,AK,
99704,64.418121,-149.139885,Clear,AK,
99705,64.78049,-147.369353,North Pole,AK,
99709,64.85437,-147.846917,Fairbanks,AK,
99712,64.910879,-147.510479,Fairbanks,AK,
99714,64.50905,-146.952974,Salcha,AK,
99720,66.543197,-152.712155,Allakaket,AK,
99721,68.11878,-151.679005,Anaktuvuk Pass,AK,
99722,68.077395,-145.423115,Arctic Village,AK,
99723,71.234637,-156.817409,Barrow,AK,
99724,66.33883,-147.279803,Beaver,AK,
99726,67.100495,-151.062414,Bettles Field,AK,
99727,65.981052,-161.131676,Buckland,AK,
99729,63.395458,-148.89735,Cantwell,AK,
99730,65.468058,-144.74886,Central,AK,
99733,65.824542,-144.08262,Circle,AK,
99734,70.070057,-148.559636,Prudhoe Bay,AK,
99736,66.062265,-162.711951,Deering,AK,
99737,64.005426,-145.613611,Dot Lake,AK,
99739,64.621662,-162.260371,Elim,AK,
99740,66.520744,-145.306439,Fort Yukon,AK,
99741,64.760784,-156.797701,Galena,AK,
99742,63.776555,-171.701685,Gambell,AK,
99743,63.917123,-149.011128,Healy,AK,
99744,64.300693,-149.1718,Anderson,AK,
99745,66.038246,-154.26443,Hughes,AK,
99746,65.689918,-156.291976,Huslia,AK,
99747,70.042889,-143.631329,Kaktovik,AK,
99748,64.330452,-158.724251,Kaltag,AK,
99749,67.18026,-158.152204,Kiana,AK,
99750,67.665859,-163.733617,Kivalina,AK,
99751,66.912253,-157.066864,Kobuk,AK,
99752,66.846459,-162.126493,Kotzebue,AK,
99753,64.931668,-161.149957,Koyuk,AK,
99755,63.516075,-149.539532,Denali National,AK,
99756,65.02058,-150.573267,Manley Hot Sprin,AK,
99757,63.903884,-152.430081,Lake Minchumina,AK,
99758,65.058399,-149.691186,Minto,AK,
99759,69.705626,-162.906148,Point Lay,AK,
99760,64.557656,-149.086744,Nenana,AK,
99761,66.97553,-160.509453,Noatak,AK,
99762,64.505775,-165.310667,Golovin,AK,
99763,66.836353,-161.044132,Noorvik,AK,
99765,64.778024,-157.991353,Nulato,AK,
99766,68.312058,-166.72618,Point Hope,AK,
99767,65.383627,-150.011201,Rampart,AK,
99768,64.720062,-155.503872,Ruby,AK,
99769,63.679737,-170.470908,Savoonga,AK,
99770,65.713537,-158.534287,Selawik,AK,
99771,64.375498,-161.174589,Shaktoolik,AK,
